city_1,city_2,city_3,city_4,city_5,area,rooms,bathroom,parking,floor,animal_1,animal_2,furniture_1,furniture_2,total
0,0,0,1,0,42.0,1,1,1,9,1,0,0,1,1535.0
0,1,0,0,0,109.0,3,1,1,5,1,0,0,1,1963.0
0,0,1,0,0,260.0,4,1,2,5,1,0,1,0,20160.0
1,0,0,0,0,154.0,3,3,2,12,1,0,1,0,3068.0
0,0,0,0,1,55.0,1,1,0,0,0,1,0,1,1058.0
1,0,0,0,0,49.0,2,2,1,8,1,0,0,1,3118.0
1,0,0,0,0,56.0,1,1,0,2,1,0,1,0,8382.0
0,0,0,1,0,67.0,2,1,1,2,1,0,0,1,1788.0
1,0,0,0,0,160.0,4,4,0,9,1,0,1,0,5303.0
0,1,0,0,0,118.0,3,2,1,3,1,0,0,1,2177.0
0,0,0,0,1,47.0,2,1,1,6,1,0,0,1,1925.0
1,0,0,0,0,132.0,3,4,3,2,0,1,0,1,5675.0
0,1,0,0,0,47.0,1,1,0,20,1,0,0,1,1074.0
0,0,0,1,0,60.0,3,2,1,13,0,1,0,1,2182.0
1,0,0,0,0,250.0,4,5,0,14,1,0,0,1,12940.0
0,1,0,0,0,400.0,3,4,5,0,1,0,1,0,8961.0
0,0,1,0,0,28.0,1,1,0,4,1,0,1,0,2713.0
1,0,0,0,0,300.0,3,4,2,9,1,0,1,0,17260.0
1,0,0,0,0,78.0,2,1,2,9,1,0,1,0,5975.0
1,0,0,0,0,56.0,2,1,0,3,1,0,0,1,2114.0
1,0,0,0,0,110.0,2,2,0,4,1,0,1,0,5007.0
1,0,0,0,0,65.0,2,2,1,7,1,0,0,1,2478.0
0,0,0,0,1,59.0,3,1,1,1,1,0,0,1,1195.0
1,0,0,0,0,20.0,1,1,0,1,1,0,1,0,2555.0
1,0,0,0,0,65.0,3,1,1,11,1,0,0,1,2333.0
1,0,0,0,0,235.0,4,4,4,5,1,0,1,0,19840.0
1,0,0,0,0,137.0,2,3,2,1,1,0,0,1,17520.0
1,0,0,0,0,50.0,1,1,1,0,0,1,0,1,1603.0
1,0,0,0,0,120.0,3,1,4,0,1,0,0,1,3787.0
1,0,0,0,0,80.0,2,1,0,0,0,1,0,1,1725.0
0,0,1,0,0,82.0,3,1,0,3,0,1,1,0,3245.0
1,0,0,0,0,160.0,3,2,1,0,1,0,0,1,4771.0
1,0,0,0,0,51.0,1,1,0,1,1,0,1,0,3315.0
1,0,0,0,0,56.0,2,1,0,0,1,0,0,1,1610.0
1,0,0,0,0,170.0,3,4,0,14,1,0,1,0,7051.0
1,0,0,0,0,300.0,4,5,4,19,1,0,0,1,8629.0
1,0,0,0,0,60.0,2,1,1,11,1,0,1,0,3967.0
0,0,1,0,0,50.0,1,1,1,2,1,0,0,1,1492.0
1,0,0,0,0,250.0,5,6,2,0,1,0,0,1,9853.0
0,0,1,0,0,80.0,2,2,2,12,1,0,0,1,1948.0
0,0,1,0,0,110.0,2,1,1,6,0,1,0,1,5299.0
0,0,0,0,1,430.0,4,5,3,0,1,0,0,1,6099.0
0,0,0,0,1,144.0,4,3,3,14,0,1,1,0,6000.0
1,0,0,0,0,80.0,2,1,1,1,1,0,0,1,25180.0
0,0,0,1,0,30.0,1,1,0,5,1,0,0,1,880.0
1,0,0,0,0,163.0,2,3,2,18,1,0,1,0,10040.0
0,0,0,0,1,80.0,2,2,2,9,1,0,0,1,3148.0
1,0,0,0,0,300.0,5,4,7,0,1,0,0,1,17520.0
0,0,0,0,1,544.0,4,3,7,0,1,0,0,1,3503.0
0,0,0,0,1,95.0,3,2,2,4,0,1,0,1,2624.0
0,1,0,0,0,65.0,2,1,0,1,1,0,0,1,1425.0
0,0,0,0,1,305.0,4,5,5,26,1,0,0,1,21500.0
0,0,0,0,1,103.0,2,2,2,1,0,1,0,1,1716.0
1,0,0,0,0,135.0,3,2,2,3,1,0,0,1,4755.0
1,0,0,0,0,200.0,3,4,2,13,1,0,0,1,9666.0
0,0,1,0,0,47.0,2,2,1,12,1,0,0,1,1553.0
0,0,1,0,0,35.0,1,1,0,3,1,0,0,1,1100.0
0,0,0,1,0,44.0,2,1,1,2,1,0,0,1,1257.0
1,0,0,0,0,82.0,2,1,1,5,1,0,0,1,4304.0
1,0,0,0,0,50.0,1,1,1,0,0,1,0,1,935.0
0,0,0,0,1,360.0,4,3,3,0,1,0,0,1,3526.0
0,1,0,0,0,95.0,3,2,2,2,1,0,0,1,2958.0
1,0,0,0,0,83.0,2,3,2,8,1,0,0,1,5531.0
1,0,0,0,0,60.0,1,1,1,6,1,0,0,1,2810.0
1,0,0,0,0,122.0,3,2,1,9,1,0,0,1,7919.0
1,0,0,0,0,150.0,3,4,4,14,1,0,0,1,9753.0
0,0,0,1,0,450.0,5,4,8,0,1,0,0,1,3913.0
0,1,0,0,0,58.0,2,1,1,4,1,0,0,1,1412.0
1,0,0,0,0,380.0,4,2,4,0,1,0,0,1,5370.0
0,0,0,0,1,430.0,4,5,3,7,1,0,0,1,10580.0
0,1,0,0,0,280.0,3,5,2,3,1,0,1,0,6587.0
0,0,0,0,1,580.0,5,6,5,0,0,1,0,1,16400.0
0,1,0,0,0,98.0,2,2,0,2,1,0,0,1,1465.0
1,0,0,0,0,40.0,1,1,1,2,0,1,0,1,1384.0
0,0,1,0,0,50.0,2,1,1,2,0,1,1,0,2658.0
1,0,0,0,0,40.0,1,1,1,11,1,0,1,0,5552.0
0,0,1,0,0,75.0,4,4,1,9,0,1,1,0,5258.0
0,0,1,0,0,72.0,1,1,1,1,1,0,0,1,4742.0
1,0,0,0,0,429.0,5,4,6,0,1,0,0,1,15250.0
1,0,0,0,0,380.0,4,2,0,0,1,0,0,1,8121.0
0,0,0,0,1,72.0,3,1,1,3,0,1,0,1,1298.0
1,0,0,0,0,114.0,3,3,0,0,1,0,0,1,2961.0
1,0,0,0,0,100.0,3,2,4,0,1,0,0,1,4194.0
1,0,0,0,0,120.0,4,2,2,11,1,0,0,1,6145.0
1,0,0,0,0,100.0,3,3,2,6,1,0,0,1,7070.0
0,1,0,0,0,170.0,2,3,2,0,1,0,0,1,6908.0
1,0,0,0,0,62.0,1,2,1,4,1,0,1,0,14900.0
1,0,0,0,0,62.0,2,2,1,5,1,0,0,1,3200.0
1,0,0,0,0,94.0,2,3,2,18,0,1,0,1,6381.0
0,0,1,0,0,144.0,3,2,1,7,1,0,1,0,10430.0
0,0,0,1,0,68.0,2,1,2,1,1,0,0,1,1810.0
0,1,0,0,0,42.0,1,1,0,5,0,1,1,0,2589.0
0,1,0,0,0,84.0,3,1,0,3,1,0,1,0,1596.0
1,0,0,0,0,165.0,3,4,4,15,1,0,0,1,12930.0
1,0,0,0,0,50.0,2,1,1,9,1,0,0,1,1476.0
0,1,0,0,0,65.0,2,1,1,3,0,1,1,0,2276.0
0,0,0,1,0,52.0,1,1,1,8,0,1,1,0,3380.0
1,0,0,0,0,136.0,3,3,2,12,1,0,0,1,4297.0
0,0,0,0,1,75.0,2,1,1,3,0,1,0,1,1377.0
1,0,0,0,0,212.0,3,5,3,7,1,0,0,1,10470.0
1,0,0,0,0,70.0,2,1,1,1,1,0,0,1,2050.0
1,0,0,0,0,57.0,2,1,1,5,1,0,1,0,2943.0
1,0,0,0,0,128.0,2,3,3,9,1,0,0,1,6450.0
1,0,0,0,0,62.0,2,2,1,1,0,1,0,1,2380.0
1,0,0,0,0,140.0,3,3,2,0,1,0,0,1,4058.0
1,0,0,0,0,55.0,2,1,1,14,1,0,0,1,1837.0
1,0,0,0,0,130.0,3,2,1,8,1,0,0,1,8179.0
1,0,0,0,0,82.0,3,2,2,4,0,1,0,1,3702.0
1,0,0,0,0,100.0,3,2,1,5,1,0,0,1,2475.0
1,0,0,0,0,122.0,2,2,2,10,1,0,0,1,6402.0
0,1,0,0,0,87.0,2,1,0,2,1,0,0,1,1683.0
0,0,0,0,1,70.0,2,1,2,4,1,0,0,1,1081.0
0,0,1,0,0,123.0,3,2,1,1,1,0,0,1,6785.0
0,1,0,0,0,91.0,3,2,2,3,1,0,0,1,3990.0
1,0,0,0,0,50.0,1,1,0,4,1,0,0,1,1214.0
1,0,0,0,0,189.0,4,3,3,14,1,0,0,1,9594.0
0,0,0,1,0,45.0,2,1,1,3,1,0,0,1,1198.0
0,0,1,0,0,35.0,1,1,0,7,1,0,1,0,2586.0
1,0,0,0,0,350.0,5,5,4,8,0,1,0,1,11710.0
0,0,0,0,1,73.0,1,1,0,13,0,1,0,1,2366.0
1,0,0,0,0,35.0,2,1,1,0,1,0,0,1,2257.0
1,0,0,0,0,685.0,4,3,5,11,1,0,0,1,20250.0
1,0,0,0,0,140.0,5,2,1,1,1,0,1,0,4250.0
1,0,0,0,0,78.0,3,3,2,10,1,0,0,1,3592.0
1,0,0,0,0,200.0,6,4,2,0,1,0,0,1,10400.0
0,1,0,0,0,102.0,2,2,1,11,1,0,1,0,5203.0
0,0,0,1,0,48.0,2,1,1,5,1,0,0,1,1342.0
1,0,0,0,0,84.0,3,2,1,3,0,1,1,0,3129.0
1,0,0,0,0,80.0,2,1,1,0,1,0,0,1,1390.0
1,0,0,0,0,391.0,4,5,2,15,1,0,0,1,15030.0
1,0,0,0,0,227.0,4,4,3,7,0,1,1,0,17940.0
1,0,0,0,0,180.0,3,3,4,27,1,0,0,1,9242.0
0,0,0,0,1,178.0,4,4,4,1,1,0,0,1,5561.0
1,0,0,0,0,105.0,1,1,2,29,0,1,0,1,10530.0
1,0,0,0,0,26.0,1,1,0,4,1,0,1,0,4815.0
1,0,0,0,0,200.0,2,3,1,10,1,0,0,1,6308.0
0,0,0,0,1,78.0,2,2,2,3,1,0,0,1,1568.0
1,0,0,0,0,309.0,4,5,3,0,1,0,0,1,12920.0
0,1,0,0,0,66.0,3,2,1,11,1,0,0,1,1962.0
0,0,1,0,0,20.0,1,1,0,11,0,1,1,0,1672.0
0,0,0,1,0,35.0,1,1,1,13,1,0,0,1,1267.0
1,0,0,0,0,130.0,2,4,3,2,1,0,0,1,8544.0
1,0,0,0,0,120.0,3,1,0,1,1,0,0,1,1433.0
0,0,1,0,0,75.0,2,2,0,1,0,1,0,1,2958.0
1,0,0,0,0,120.0,3,3,2,23,0,1,0,1,9293.0
0,0,1,0,0,65.0,2,1,1,1,1,0,1,0,1550.0
1,0,0,0,0,62.0,3,1,2,1,1,0,0,1,2324.0
1,0,0,0,0,129.0,3,4,2,8,1,0,0,1,5439.0
1,0,0,0,0,70.0,2,2,4,0,1,0,0,1,3236.0
0,0,1,0,0,38.0,1,1,0,12,0,1,0,1,2404.0
0,1,0,0,0,120.0,3,3,3,7,1,0,0,1,5874.0
1,0,0,0,0,180.0,2,3,2,0,1,0,0,1,3499.0
1,0,0,0,0,82.0,1,1,2,1,1,0,0,1,10020.0
0,0,0,0,1,58.0,2,2,2,7,1,0,0,1,1823.0
1,0,0,0,0,52.0,2,1,1,3,0,1,0,1,2959.0
1,0,0,0,0,67.0,2,1,0,3,1,0,0,1,1758.0
0,0,0,0,1,100.0,3,1,1,2,1,0,0,1,3240.0
1,0,0,0,0,570.0,4,5,4,14,1,0,0,1,16820.0
1,0,0,0,0,54.0,2,1,1,1,1,0,0,1,2508.0
0,0,0,1,0,150.0,4,2,0,0,1,0,0,1,2722.0
1,0,0,0,0,32.0,1,1,1,11,1,0,1,0,4614.0
1,0,0,0,0,127.0,3,2,2,1,1,0,0,1,5326.0
0,1,0,0,0,58.0,2,1,1,0,1,0,0,1,1006.0
1,0,0,0,0,230.0,3,2,2,0,1,0,1,0,4968.0
1,0,0,0,0,60.0,1,1,0,0,0,1,0,1,1817.0
0,1,0,0,0,60.0,1,1,0,2,0,1,1,0,1288.0
1,0,0,0,0,245.0,3,5,4,13,1,0,1,0,15680.0
1,0,0,0,0,180.0,3,2,2,2,1,0,0,1,10790.0
0,1,0,0,0,42.0,1,1,1,2,1,0,0,1,1213.0
0,1,0,0,0,41.0,1,1,0,5,1,0,1,0,1490.0
0,0,0,0,1,800.0,4,4,3,0,1,0,0,1,8966.0
0,0,0,0,1,700.0,7,6,5,0,1,0,0,1,16410.0
1,0,0,0,0,140.0,3,3,2,0,1,0,0,1,2335.0
0,1,0,0,0,222.0,4,3,2,13,1,0,0,1,6559.0
0,1,0,0,0,122.0,3,3,2,2,1,0,0,1,3286.0
0,0,1,0,0,62.0,1,1,0,7,0,1,1,0,3834.0
1,0,0,0,0,107.0,2,2,0,6,0,1,0,1,3989.0
0,0,1,0,0,40.0,1,1,0,4,1,0,1,0,1889.0
0,0,0,1,0,72.0,3,1,1,1,1,0,1,0,1608.0
0,0,0,0,1,400.0,4,6,4,15,1,0,0,1,8588.0
1,0,0,0,0,84.0,2,3,2,25,1,0,1,0,7787.0
0,0,0,0,1,80.0,3,2,2,11,1,0,0,1,2691.0
1,0,0,0,0,90.0,2,2,0,0,1,0,0,1,1777.0
0,0,0,0,1,413.0,4,4,0,1,1,0,0,1,11010.0
1,0,0,0,0,120.0,4,4,1,0,1,0,0,1,4635.0
0,0,0,0,1,66.0,2,1,1,3,1,0,0,1,1239.0
0,0,1,0,0,140.0,3,2,1,22,0,1,0,1,4076.0
0,0,0,0,1,190.0,4,2,2,4,1,0,0,1,4804.0
1,0,0,0,0,325.0,5,5,4,0,1,0,0,1,6511.0
0,0,1,0,0,60.0,2,2,0,15,1,0,1,0,4175.0
1,0,0,0,0,310.0,4,4,3,0,1,0,0,1,7781.0
1,0,0,0,0,100.0,2,2,2,6,1,0,1,0,8325.0
0,0,0,1,0,120.0,2,1,0,3,1,0,0,1,2039.0
0,0,0,0,1,52.0,2,1,1,4,0,1,0,1,920.0
1,0,0,0,0,52.0,2,1,1,17,1,0,0,1,1699.0
0,0,0,1,0,115.0,3,3,1,5,1,0,0,1,2990.0
0,0,1,0,0,47.0,1,1,1,5,1,0,0,1,1403.0
1,0,0,0,0,66.0,2,1,1,8,0,1,0,1,2333.0
1,0,0,0,0,100.0,2,1,2,0,1,0,0,1,1675.0
0,1,0,0,0,55.0,2,1,1,2,1,0,0,1,1714.0
1,0,0,0,0,200.0,3,4,3,20,0,1,1,0,15860.0
0,0,0,1,0,51.0,2,1,1,1,0,1,0,1,1251.0
1,0,0,0,0,140.0,3,3,2,6,1,0,0,1,6033.0
0,0,0,0,1,200.0,4,4,3,4,1,0,0,1,6036.0
0,1,0,0,0,30.0,2,2,1,1,1,0,0,1,1594.0
0,0,0,0,1,87.0,3,2,2,11,1,0,0,1,4372.0
0,1,0,0,0,100.0,3,2,1,6,1,0,0,1,3412.0
1,0,0,0,0,48.0,1,1,1,8,0,1,0,1,2423.0
0,0,1,0,0,40.0,1,1,1,20,0,1,0,1,2066.0
0,1,0,0,0,78.0,2,2,1,4,1,0,0,1,3139.0
1,0,0,0,0,200.0,3,4,3,5,1,0,1,0,9662.0
0,0,0,0,1,234.0,3,3,3,0,1,0,0,1,8675.0
0,0,1,0,0,136.0,3,1,0,8,1,0,1,0,5039.0
1,0,0,0,0,250.0,3,4,4,18,1,0,0,1,6394.0
0,0,1,0,0,125.0,3,2,1,8,0,1,1,0,4453.0
1,0,0,0,0,86.0,2,1,0,0,1,0,0,1,1538.0
0,1,0,0,0,62.0,2,1,0,8,1,0,0,1,1653.0
1,0,0,0,0,120.0,3,2,2,0,1,0,0,1,3268.0
0,0,0,1,0,61.0,1,1,0,8,1,0,1,0,2346.0
0,1,0,0,0,160.0,3,2,1,5,1,0,0,1,3907.0
0,0,0,1,0,64.0,1,1,0,3,1,0,0,1,1844.0
0,0,1,0,0,70.0,3,2,1,7,1,0,0,1,3514.0
0,0,0,1,0,258.0,2,2,1,0,1,0,0,1,1489.0
0,0,0,0,1,163.0,4,3,2,2,1,0,0,1,2767.0
1,0,0,0,0,360.0,4,5,4,8,1,0,0,1,6639.0
0,0,1,0,0,90.0,2,2,1,2,0,1,0,1,5836.0
1,0,0,0,0,50.0,1,1,0,0,1,0,0,1,1117.0
0,0,1,0,0,264.0,4,4,1,2,0,1,1,0,11360.0
0,0,1,0,0,70.0,2,1,0,5,1,0,0,1,3668.0
1,0,0,0,0,126.0,2,2,1,8,0,1,0,1,4253.0
1,0,0,0,0,35.0,1,1,1,14,0,1,0,1,3185.0
0,1,0,0,0,98.0,2,2,1,2,1,0,0,1,1838.0
0,0,1,0,0,47.0,2,1,1,4,1,0,0,1,1859.0
1,0,0,0,0,70.0,3,2,1,3,1,0,0,1,2893.0
0,1,0,0,0,85.0,3,3,0,0,0,1,0,1,3167.0
0,0,1,0,0,90.0,2,2,1,4,1,0,0,1,5302.0
1,0,0,0,0,250.0,3,4,3,8,1,0,0,1,12800.0
0,0,1,0,0,160.0,4,2,0,0,1,0,0,1,7046.0
1,0,0,0,0,97.0,2,3,2,15,1,0,0,1,4353.0
0,0,1,0,0,66.0,2,1,1,3,1,0,0,1,1636.0
1,0,0,0,0,78.0,3,2,2,1,1,0,0,1,2570.0
1,0,0,0,0,248.0,3,4,3,10,1,0,0,1,9019.0
1,0,0,0,0,163.0,3,2,1,1,1,0,0,1,5235.0
1,0,0,0,0,332.0,5,4,3,17,1,0,0,1,19560.0
1,0,0,0,0,30.0,1,1,1,10,1,0,1,0,2674.0
0,0,1,0,0,172.0,3,3,3,3,1,0,0,1,7865.0
0,0,0,0,1,100.0,3,2,0,0,1,0,0,1,1701.0
1,0,0,0,0,260.0,4,4,2,0,1,0,0,1,5463.0
1,0,0,0,0,432.0,5,7,6,21,1,0,0,1,21410.0
1,0,0,0,0,46.0,2,1,1,5,0,1,0,1,1820.0
1,0,0,0,0,999.0,5,7,4,0,0,1,0,1,15790.0
0,0,0,0,1,274.0,6,6,2,0,1,0,0,1,9819.0
0,0,0,0,1,210.0,4,4,2,1,0,1,0,1,6039.0
1,0,0,0,0,400.0,4,5,4,0,1,0,0,1,16610.0
1,0,0,0,0,110.0,3,2,1,7,1,0,0,1,2766.0
1,0,0,0,0,160.0,3,2,2,0,0,1,0,1,3803.0
0,0,1,0,0,95.0,3,2,2,3,1,0,0,1,7505.0
1,0,0,0,0,38.0,1,1,0,16,0,1,0,1,2215.0
1,0,0,0,0,220.0,4,3,3,20,1,0,1,0,8742.0
0,0,0,0,1,396.0,4,5,6,0,1,0,0,1,10410.0
1,0,0,0,0,360.0,4,7,5,2,1,0,0,1,10450.0
0,0,1,0,0,25.0,1,1,0,4,1,0,1,0,2594.0
1,0,0,0,0,120.0,3,2,8,0,1,0,0,1,3432.0
1,0,0,0,0,556.0,6,7,4,0,1,0,0,1,8697.0
0,0,0,0,1,100.0,3,1,1,0,1,0,0,1,2095.0
0,0,0,1,0,55.0,2,1,1,2,1,0,0,1,944.0
0,0,1,0,0,60.0,2,1,0,1,0,1,0,1,2583.0
1,0,0,0,0,70.0,3,1,2,1,0,1,1,0,4263.0
1,0,0,0,0,52.0,2,1,1,7,1,0,0,1,1897.0
0,0,1,0,0,110.0,3,2,1,4,0,1,0,1,3461.0
1,0,0,0,0,53.0,2,1,1,8,1,0,0,1,2416.0
1,0,0,0,0,188.0,1,3,2,10,0,1,0,1,9832.0
0,1,0,0,0,121.0,3,2,1,10,1,0,0,1,2928.0
1,0,0,0,0,80.0,1,1,1,0,0,1,0,1,1404.0
0,0,0,0,1,160.0,4,2,2,3,1,0,0,1,3741.0
1,0,0,0,0,70.0,2,1,0,0,1,0,0,1,1371.0
0,0,0,1,0,53.0,2,2,1,0,1,0,1,0,2422.0
0,0,1,0,0,320.0,3,6,3,9,1,0,0,1,9474.0
0,0,1,0,0,96.0,2,2,2,7,1,0,1,0,9351.0
1,0,0,0,0,35.0,1,1,1,7,1,0,0,1,2557.0
0,0,0,1,0,375.0,4,5,0,0,1,0,0,1,12180.0
1,0,0,0,0,60.0,2,1,0,0,1,0,0,1,1971.0
0,0,0,0,1,100.0,7,2,1,0,1,0,0,1,2874.0
0,0,1,0,0,82.0,2,1,0,0,1,0,1,0,5085.0
1,0,0,0,0,57.0,1,1,0,9,1,0,1,0,6394.0
1,0,0,0,0,485.0,5,6,6,23,1,0,0,1,21370.0
1,0,0,0,0,61.0,1,2,1,14,0,1,0,1,2486.0
0,0,1,0,0,28.0,1,1,0,8,1,0,0,1,1469.0
1,0,0,0,0,130.0,3,2,1,8,0,1,1,0,9213.0
0,1,0,0,0,119.0,3,1,0,3,1,0,0,1,2775.0
1,0,0,0,0,123.0,3,1,1,6,0,1,0,1,6197.0
0,0,0,1,0,96.0,2,1,1,3,1,0,1,0,2546.0
0,0,1,0,0,120.0,3,2,2,4,1,0,0,1,7771.0
0,0,1,0,0,89.0,3,1,1,7,1,0,0,1,3216.0
1,0,0,0,0,190.0,3,3,2,10,0,1,0,1,12800.0
0,0,0,0,1,402.0,4,4,4,0,1,0,1,0,8106.0
0,0,1,0,0,40.0,1,1,0,1,1,0,0,1,1575.0
1,0,0,0,0,210.0,4,3,3,11,1,0,0,1,6051.0
1,0,0,0,0,77.0,2,2,1,8,1,0,0,1,4085.0
0,0,0,0,1,65.0,3,1,1,3,0,1,0,1,1226.0
1,0,0,0,0,160.0,3,4,3,0,1,0,0,1,3287.0
0,0,1,0,0,80.0,2,3,1,15,1,0,1,0,3982.0
0,1,0,0,0,110.0,3,2,0,3,0,1,1,0,2571.0
0,1,0,0,0,132.0,3,2,2,9,1,0,1,0,4566.0
0,0,0,0,1,90.0,3,2,2,2,1,0,0,1,4522.0
0,1,0,0,0,50.0,2,1,1,2,1,0,0,1,1663.0
1,0,0,0,0,55.0,3,1,1,7,1,0,1,0,2544.0
1,0,0,0,0,40.0,1,1,0,6,1,0,0,1,4267.0
0,0,1,0,0,38.0,2,2,1,10,1,0,0,1,4892.0
1,0,0,0,0,50.0,2,1,1,0,1,0,0,1,1674.0
1,0,0,0,0,136.0,3,3,1,9,1,0,0,1,9416.0
0,0,1,0,0,140.0,3,2,2,4,1,0,0,1,4354.0
0,0,1,0,0,150.0,4,2,2,2,1,0,0,1,12850.0
0,0,0,0,1,65.0,2,2,1,4,1,0,0,1,1755.0
1,0,0,0,0,41.0,3,2,1,1,0,1,1,0,6583.0
1,0,0,0,0,180.0,3,3,1,0,1,0,1,0,8156.0
0,1,0,0,0,425.0,4,4,0,0,1,0,0,1,16020.0
0,1,0,0,0,70.0,2,1,1,3,1,0,1,0,2340.0
1,0,0,0,0,460.0,6,6,4,0,1,0,0,1,6707.0
0,0,1,0,0,70.0,2,2,1,11,0,1,1,0,9713.0
1,0,0,0,0,25.0,1,1,0,23,1,0,0,1,2705.0
1,0,0,0,0,274.0,4,5,6,0,1,0,0,1,11930.0
1,0,0,0,0,42.0,1,1,2,6,1,0,1,0,4018.0
0,1,0,0,0,64.0,2,1,1,4,1,0,0,1,1629.0
0,0,1,0,0,31.0,1,1,0,5,1,0,0,1,1835.0
1,0,0,0,0,74.0,2,1,0,2,1,0,0,1,3476.0
1,0,0,0,0,110.0,2,3,3,1,0,1,0,1,3514.0
0,0,0,0,1,91.0,2,3,1,9,1,0,1,0,3456.0
0,1,0,0,0,85.0,2,3,1,4,1,0,0,1,3519.0
1,0,0,0,0,42.0,1,1,1,13,0,1,0,1,3935.0
0,1,0,0,0,359.0,3,4,2,3,1,0,0,1,9695.0
0,1,0,0,0,89.0,2,1,0,4,0,1,0,1,1548.0
1,0,0,0,0,50.0,1,1,0,0,0,1,0,1,762.0
1,0,0,0,0,43.0,1,1,0,4,1,0,0,1,1938.0
1,0,0,0,0,40.0,1,1,1,4,0,1,1,0,5868.0
0,0,0,1,0,42.0,1,1,1,13,1,0,0,1,2318.0
0,0,1,0,0,143.0,3,2,1,0,1,0,0,1,2919.0
0,1,0,0,0,140.0,3,1,1,11,1,0,1,0,5676.0
1,0,0,0,0,60.0,1,1,1,3,1,0,0,1,1021.0
0,0,1,0,0,121.0,1,1,0,1,1,0,0,1,9188.0
0,1,0,0,0,148.0,3,2,2,3,1,0,1,0,6416.0
0,0,1,0,0,130.0,4,3,0,2,1,0,1,0,10920.0
0,0,1,0,0,85.0,3,2,1,17,1,0,0,1,5549.0
1,0,0,0,0,40.0,1,1,0,0,0,1,0,1,939.0
0,0,1,0,0,53.0,2,1,1,4,1,0,1,0,1620.0
1,0,0,0,0,80.0,3,2,2,4,1,0,0,1,3466.0
1,0,0,0,0,77.0,3,3,2,0,1,0,0,1,2730.0
1,0,0,0,0,103.0,3,2,2,4,1,0,1,0,8955.0
0,1,0,0,0,78.0,2,2,0,7,1,0,0,1,2139.0
1,0,0,0,0,158.0,3,4,2,2,1,0,0,1,4288.0
1,0,0,0,0,300.0,4,4,3,0,1,0,0,1,16920.0
0,0,1,0,0,65.0,2,1,1,16,1,0,0,1,1698.0
1,0,0,0,0,58.0,2,2,1,6,0,1,0,1,2602.0
1,0,0,0,0,250.0,3,4,0,6,1,0,0,1,9898.0
1,0,0,0,0,440.0,4,4,4,11,1,0,1,0,18160.0
0,1,0,0,0,39.0,1,1,1,12,1,0,0,1,2783.0
0,1,0,0,0,45.0,2,2,0,0,0,1,0,1,1324.0
0,0,0,0,1,200.0,4,3,3,7,1,0,1,0,10060.0
0,1,0,0,0,40.0,1,1,0,2,1,0,1,0,1455.0
0,0,0,0,1,75.0,2,1,1,4,1,0,0,1,1312.0
0,0,0,1,0,85.0,2,2,1,4,1,0,0,1,2081.0
0,0,1,0,0,57.0,2,1,1,3,1,0,0,1,1486.0
1,0,0,0,0,60.0,3,1,0,1,0,1,0,1,2649.0
0,0,0,1,0,46.0,2,1,1,5,1,0,0,1,1259.0
0,0,0,0,1,57.0,2,2,1,4,1,0,0,1,1785.0
1,0,0,0,0,102.0,3,2,2,5,1,0,0,1,5754.0
1,0,0,0,0,61.0,2,2,1,5,1,0,0,1,3001.0
0,0,1,0,0,29.0,1,1,0,12,1,0,1,0,2456.0
1,0,0,0,0,280.0,3,3,2,0,1,0,0,1,8721.0
1,0,0,0,0,210.0,3,3,4,1,1,0,0,1,11080.0
1,0,0,0,0,130.0,3,3,3,0,1,0,0,1,4207.0
0,1,0,0,0,45.0,1,1,0,11,1,0,0,1,2322.0
0,0,0,0,1,45.0,1,1,1,6,1,0,0,1,3705.0
0,0,1,0,0,40.0,1,1,0,8,1,0,1,0,2526.0
1,0,0,0,0,175.0,1,1,2,0,1,0,0,1,1792.0
1,0,0,0,0,750.0,4,5,8,0,1,0,0,1,19560.0
1,0,0,0,0,60.0,2,3,2,5,0,1,0,1,2128.0
1,0,0,0,0,86.0,2,1,1,11,0,1,0,1,5109.0
0,1,0,0,0,75.0,2,2,2,6,1,0,0,1,2884.0
0,1,0,0,0,281.0,4,3,4,0,1,0,1,0,5480.0
0,1,0,0,0,70.0,2,2,1,2,1,0,0,1,2725.0
0,0,1,0,0,280.0,3,3,2,2,1,0,1,0,16280.0
1,0,0,0,0,30.0,1,1,0,2,1,0,0,1,1874.0
0,0,0,1,0,100.0,2,2,1,11,1,0,0,1,2026.0
1,0,0,0,0,271.0,3,2,2,0,1,0,0,1,5519.0
1,0,0,0,0,123.0,3,3,2,3,0,1,1,0,5305.0
1,0,0,0,0,59.0,2,2,0,10,1,0,1,0,4473.0
1,0,0,0,0,130.0,2,3,3,0,1,0,0,1,1858.0
0,1,0,0,0,58.0,1,1,1,2,1,0,0,1,1518.0
1,0,0,0,0,42.0,1,1,1,9,1,0,0,1,2983.0
1,0,0,0,0,168.0,3,2,4,0,0,1,0,1,4470.0
1,0,0,0,0,430.0,4,7,6,0,1,0,0,1,8411.0
0,0,1,0,0,90.0,3,2,1,17,1,0,0,1,1943.0
0,0,1,0,0,36.0,1,1,0,8,1,0,1,0,2476.0
0,0,1,0,0,45.0,1,1,1,5,1,0,1,0,3981.0
0,0,0,0,1,73.0,3,1,1,3,1,0,0,1,2247.0
1,0,0,0,0,38.0,1,1,0,2,0,1,0,1,1023.0
1,0,0,0,0,95.0,3,2,1,7,1,0,0,1,3180.0
